DroneID,PosX,PosY,PosZ,VelX,VelY,VelZ,ThrustZ
1,13.08,-2.02,6.73,-0.30,-0.34,-0.00,11.77
2,14.65,-0.96,6.73,-0.40,0.41,-0.00,11.77
3,11.56,1.27,6.73,0.08,-0.25,-0.00,11.77
4,14.88,2.35,6.73,-0.22,0.38,-0.00,11.77
0,10.06,-1.90,6.73,-0.31,0.27,-0.00,11.77
1,13.05,-2.05,6.73,-0.27,-0.37,-0.00,11.77
2,14.62,-0.86,6.73,-0.35,1.00,-0.00,11.77
3,11.52,1.23,6.73,-0.40,-0.40,-0.00,11.77
4,14.92,2.41,6.73,0.35,0.56,-0.00,11.77
0,10.00,-1.93,6.73,-0.56,-0.26,-0.00,11.77
1,13.03,-2.09,6.73,-0.20,-0.40,-0.00,11.77
2,14.57,-0.78,6.73,-0.46,0.79,-0.00,11.77
3,11.54,1.22,6.73,0.22,-0.11,-0.00,11.77
4,14.89,2.44,6.73,-0.26,0.26,-0.00,11.77
0,9.95,-1.95,6.73,-0.56,-0.24,-0.00,11.77
1,13.02,-2.13,6.73,-0.15,-0.42,-0.00,11.77
2,14.52,-0.65,6.73,-0.52,1.30,-0.00,11.77
3,11.58,1.25,6.73,0.43,0.34,-0.00,11.77
4,14.88,2.48,6.73,-0.11,0.43,-0.00,11.77
0,9.92,-1.92,6.73,-0.28,0.31,-0.00,11.77
1,13.01,-2.19,6.73,-0.04,-0.53,-0.00,11.77
2,14.49,-0.58,6.73,-0.29,0.72,-0.00,11.77
3,11.58,1.24,6.73,-0.05,-0.09,-0.00,11.77
4,14.86,2.45,6.73,-0.20,-0.26,-0.00,11.77
0,9.89,-1.89,6.73,-0.27,0.32,-0.00,11.77
1,13.01,-2.18,6.73,-0.04,0.10,-0.00,11.77
2,14.41,-0.61,6.73,-0.81,-0.36,-0.00,11.77
3,11.54,1.25,6.73,-0.36,0.12,-0.00,11.77
4,14.85,2.50,6.73,-0.09,0.47,-0.00,11.77
0,9.86,-1.86,6.73,-0.32,0.21,-0.00,11.77
1,12.94,-2.22,6.73,-0.63,-0.46,-0.00,11.77
2,14.36,-0.65,6.73,-0.53,-0.40,-0.00,11.77
3,11.50,1.26,6.73,-0.46,0.08,-0.00,11.77
4,14.83,2.53,6.73,-0.24,0.26,-0.00,11.77
0,9.82,-1.85,6.73,-0.42,0.19,-0.00,11.77
1,12.94,-2.28,6.73,-0.05,-0.52,-0.00,11.77
2,14.32,-0.69,6.73,-0.35,-0.42,-0.00,11.77
3,11.45,1.27,6.73,-0.45,0.08,-0.00,11.77
4,14.82,2.55,6.73,-0.14,0.28,-0.00,11.77
0,9.85,-1.82,6.73,0.31,0.25,-0.00,11.77
1,12.87,-2.34,6.73,-0.67,-0.60,-0.00,11.77
2,14.30,-0.73,6.73,-0.24,-0.40,-0.00,11.77
3,11.41,1.29,6.73,-0.38,0.22,-0.00,11.77
4,14.79,2.54,6.73,-0.24,-0.17,-0.00,11.77
0,9.85,-1.85,6.73,0.03,-0.29,-0.00,11.77
1,12.87,-2.40,6.73,0.02,-0.64,-0.00,11.77
2,14.23,-0.74,6.73,-0.67,-0.06,-0.00,11.77
3,11.46,1.32,6.73,0.43,0.31,-0.00,11.77
4,14.78,2.57,6.73,-0.09,0.34,-0.00,11.77
0,9.82,-1.81,6.73,-0.28,0.36,-0.00,11.77
1,12.82,-2.45,6.73,-0.58,-0.45,-0.00,11.77
2,14.14,-0.72,6.73,-0.93,0.16,-0.00,11.77
3,11.41,1.33,6.73,-0.43,0.10,-0.00,11.77
4,14.76,2.61,6.73,-0.18,0.35,-0.00,11.77
0,9.80,-1.78,6.73,-0.29,0.38,-0.00,11.77
1,12.82,-2.50,6.73,0.02,-0.57,-0.00,11.77
2,14.06,-0.72,6.73,-0.72,0.02,-0.00,11.77
3,11.38,1.36,6.73,-0.38,0.26,-0.00,11.77
4,14.74,2.63,6.73,-0.23,0.20,-0.00,11.77
0,9.76,-1.74,6.73,-0.37,0.36,-0.00,11.77
1,12.77,-2.56,6.73,-0.48,-0.58,-0.00,11.77
2,14.00,-0.73,6.73,-0.62,-0.06,-0.00,11.77
3,11.34,1.37,6.73,-0.34,0.15,-0.00,11.77
4,14.73,2.66,6.73,-0.08,0.31,-0.00,11.77
0,9.75,-1.78,6.73,-0.12,-0.41,-0.00,11.77
1,12.78,-2.62,6.73,0.06,-0.61,-0.00,11.77
2,13.95,-0.74,6.73,-0.57,-0.11,-0.00,11.77
3,11.32,1.45,6.73,-0.20,0.76,-0.00,11.77
4,14.71,2.67,6.73,-0.22,0.17,-0.00,11.77
0,9.72,-1.74,6.73,-0.26,0.41,-0.00,11.77
1,12.78,-2.68,6.73,0.08,-0.62,-0.00,11.77
2,13.89,-0.75,6.73,-0.58,-0.13,-0.00,11.77
3,11.29,1.46,6.73,-0.32,0.15,-0.00,11.77
4,14.69,2.69,6.73,-0.21,0.16,-0.00,11.77
0,9.75,-1.72,6.73,0.29,0.25,-0.00,11.77
1,12.79,-2.75,6.73,0.09,-0.64,-0.00,11.77
2,13.79,-0.78,6.73,-0.94,-0.31,-0.00,11.77
3,11.30,1.46,6.73,0.05,-0.06,-0.00,11.77
4,14.66,2.66,6.73,-0.30,-0.32,-0.00,11.77
0,9.70,-1.69,6.73,-0.48,0.27,-0.00,11.77
1,12.80,-2.83,6.73,0.06,-0.84,-0.00,11.77
2,13.71,-0.76,6.73,-0.82,0.24,-0.00,11.77
3,11.26,1.47,6.73,-0.32,0.17,-0.00,11.77
4,14.64,2.64,6.73,-0.15,-0.14,-0.00,11.77
0,9.67,-1.66,6.73,-0.36,0.31,-0.00,11.77
1,12.81,-2.92,6.73,0.09,-0.84,-0.00,11.77
2,13.63,-0.70,6.73,-0.78,0.61,-0.00,11.77
3,11.27,1.46,6.73,0.10,-0.18,-0.00,11.77
4,14.61,2.60,6.73,-0.35,-0.42,-0.00,11.77
0,9.63,-1.63,6.73,-0.34,0.32,-0.00,11.77
1,12.85,-2.92,6.73,0.43,-0.06,-0.00,11.77
2,13.56,-0.61,6.73,-0.79,0.83,-0.00,11.77
3,11.24,1.49,6.73,-0.30,0.29,-0.00,11.77
4,14.60,2.62,6.73,-0.08,0.21,-0.00,11.77
0,9.60,-1.59,6.73,-0.33,0.32,-0.00,11.77
1,12.87,-2.99,6.73,0.21,-0.64,-0.00,11.77
2,13.39,-0.60,6.73,-1.68,0.11,-0.00,11.77
3,11.21,1.52,6.73,-0.31,0.30,-0.00,11.77
4,14.59,2.64,6.73,-0.16,0.18,-0.00,11.77
0,9.63,-1.57,6.73,0.36,0.20,-0.00,11.77
1,12.86,-2.95,6.73,-0.09,0.34,-0.00,11.77
2,13.21,-0.68,6.73,-1.79,-0.77,-0.00,11.77
3,11.18,1.55,6.73,-0.32,0.32,-0.00,11.77
4,14.58,2.66,6.73,-0.06,0.18,-0.00,11.77
0,9.63,-1.61,6.73,-0.08,-0.32,-0.00,11.77
1,12.84,-3.00,6.73,-0.26,-0.50,-0.00,11.77
2,13.05,-0.68,6.73,-1.58,-0.04,-0.00,11.77
3,11.17,1.63,6.73,-0.07,0.78,-0.00,11.77
4,14.54,2.62,6.73,-0.37,-0.43,-0.00,11.77
0,9.65,-1.58,6.73,0.25,0.24,-0.00,11.77
1,12.82,-3.05,6.73,-0.20,-0.48,-0.00,11.77
2,12.90,-0.64,6.73,-1.50,0.43,-0.00,11.77
3,11.17,1.62,6.73,-0.05,-0.09,-0.00,11.77
4,14.51,2.58,6.73,-0.37,-0.41,-0.00,11.77
0,9.57,-1.55,6.73,-0.79,0.29,-0.00,11.77
1,12.86,-3.12,6.73,0.39,-0.69,-0.00,11.77
2,12.80,-0.56,6.73,-0.96,0.77,-0.00,11.77
3,11.12,1.66,6.73,-0.47,0.43,-0.00,11.77
4,14.49,2.55,6.73,-0.19,-0.29,-0.00,11.77
0,9.54,-1.55,6.73,-0.33,0.07,-0.00,11.77
1,12.84,-3.16,6.73,-0.11,-0.38,-0.00,11.77
2,12.75,-0.46,6.73,-0.55,1.02,-0.00,11.77
3,11.07,1.62,6.73,-0.48,-0.36,-0.00,11.77
4,14.51,2.54,6.73,0.26,-0.07,-0.00,11.77
0,9.52,-1.54,6.73,-0.22,0.01,-0.00,11.77
1,12.84,-3.15,6.73,-0.05,0.14,-0.00,11.77
2,12.70,-0.40,6.73,-0.54,0.62,-0.00,11.77
3,11.03,1.67,6.73,-0.41,0.42,-0.00,11.77
4,14.52,2.57,6.73,0.09,0.32,-0.00,11.77
0,9.55,-1.53,6.73,0.29,0.17,-0.00,11.77
1,12.83,-3.14,6.73,-0.10,0.05,-0.00,11.77
2,12.64,-0.37,6.73,-0.54,0.33,-0.00,11.77
3,10.99,1.71,6.73,-0.41,0.49,-0.00,11.77
4,14.52,2.58,6.73,-0.06,0.12,-0.00,11.77
0,9.52,-1.53,6.73,-0.24,-0.02,-0.00,11.77
1,12.82,-3.17,6.73,-0.08,-0.31,-0.00,11.77
2,12.61,-0.31,6.73,-0.31,0.56,-0.00,11.77
3,10.96,1.76,6.73,-0.30,0.44,-0.00,11.77
4,14.50,2.57,6.73,-0.15,-0.19,-0.00,11.77
0,9.50,-1.53,6.73,-0.23,-0.02,-0.00,11.77
1,12.82,-3.14,6.73,-0.01,0.31,-0.00,11.77
2,12.55,-0.25,6.73,-0.59,0.62,-0.00,11.77
3,10.93,1.82,6.73,-0.36,0.59,-0.00,11.77
4,14.49,2.55,6.73,-0.15,-0.12,-0.00,11.77
0,9.48,-1.53,6.73,-0.23,-0.03,-0.00,11.77
1,12.81,-3.10,6.73,-0.10,0.36,-0.00,11.77
2,12.49,-0.22,6.73,-0.63,0.30,-0.00,11.77
3,10.89,1.85,6.73,-0.35,0.35,-0.00,11.77
4,14.48,2.57,6.73,-0.03,0.12,-0.00,11.77
0,9.44,-1.53,6.73,-0.33,0.01,-0.00,11.77
1,12.82,-3.15,6.73,0.10,-0.46,-0.00,11.77
2,12.45,-0.17,6.73,-0.41,0.50,-0.00,11.77
3,10.90,1.83,6.73,0.12,-0.22,-0.00,11.77
4,14.48,2.58,6.73,-0.03,0.11,-0.00,11.77
0,9.42,-1.54,6.73,-0.22,-0.04,-0.00,11.77
1,12.81,-3.19,6.73,-0.10,-0.40,-0.00,11.77
2,12.39,-0.15,6.73,-0.53,0.18,-0.00,11.77
3,10.85,1.88,6.73,-0.52,0.50,-0.00,11.77
4,14.47,2.56,6.73,-0.15,-0.19,-0.00,11.77
0,9.40,-1.54,6.73,-0.22,-0.05,-0.00,11.77
1,12.81,-3.21,6.73,-0.05,-0.22,-0.00,11.77
2,12.29,-0.24,6.73,-1.08,-0.86,-0.00,11.77
3,10.81,1.92,6.73,-0.45,0.35,-0.00,11.77
4,14.46,2.57,6.73,-0.01,0.10,-0.00,11.77
0,9.43,-1.53,6.73,0.29,0.17,-0.00,11.77
1,12.80,-3.24,6.73,-0.03,-0.24,-0.00,11.77
2,12.23,-0.32,6.73,-0.60,-0.87,-0.00,11.77
3,10.77,1.95,6.73,-0.31,0.35,-0.00,11.77
4,14.44,2.54,6.73,-0.25,-0.28,-0.00,11.77
0,9.39,-1.53,6.73,-0.38,-0.03,-0.00,11.77
1,12.80,-3.26,6.73,-0.01,-0.24,-0.00,11.77
2,12.19,-0.35,6.73,-0.36,-0.25,-0.00,11.77
3,10.75,1.99,6.73,-0.23,0.44,-0.00,11.77
4,14.41,2.50,6.73,-0.28,-0.38,-0.00,11.77
0,9.42,-1.51,6.73,0.29,0.17,-0.00,11.77
1,12.81,-3.30,6.73,0.05,-0.38,-0.00,11.77
2,12.17,-0.33,6.73,-0.21,0.19,-0.00,11.77
3,10.73,2.03,6.73,-0.25,0.33,-0.00,11.77
4,14.39,2.48,6.73,-0.23,-0.20,-0.00,11.77
0,9.38,-1.51,6.73,-0.39,-0.02,-0.00,11.77
1,12.81,-3.32,6.73,-0.01,-0.21,-0.00,11.77
2,12.07,-0.31,6.73,-1.03,0.16,-0.00,11.77
3,10.69,2.06,6.73,-0.35,0.32,-0.00,11.77
4,14.35,2.44,6.73,-0.38,-0.38,-0.00,11.77
0,9.35,-1.52,6.73,-0.31,-0.08,-0.00,11.77
1,12.81,-3.34,6.73,-0.00,-0.19,-0.00,11.77
2,11.93,-0.30,6.73,-1.38,0.12,-0.00,11.77
3,10.66,2.11,6.73,-0.30,0.50,-0.00,11.77
4,14.31,2.41,6.73,-0.39,-0.37,-0.00,11.77
0,9.30,-1.53,6.73,-0.43,-0.05,-0.00,11.77
1,12.81,-3.35,6.73,0.01,-0.16,-0.00,11.77
2,11.83,-0.26,6.73,-0.95,0.39,-0.00,11.77
3,10.64,2.14,6.73,-0.22,0.35,-0.00,11.77
4,14.30,2.40,6.73,-0.10,-0.08,-0.00,11.77
0,9.26,-1.53,6.73,-0.43,-0.07,-0.00,11.77
1,12.81,-3.37,6.73,0.02,-0.14,-0.00,11.77
2,11.77,-0.21,6.73,-0.66,0.56,-0.00,11.77
3,10.62,2.18,6.73,-0.21,0.37,-0.00,11.77
4,14.26,2.36,6.73,-0.39,-0.36,-0.00,11.77
0,9.29,-1.52,6.73,0.29,0.17,-0.00,11.77
1,12.81,-3.40,6.73,-0.02,-0.28,-0.00,11.77
2,11.72,-0.14,6.73,-0.48,0.65,-0.00,11.77
3,10.59,2.23,6.73,-0.27,0.48,-0.00,11.77
4,14.24,2.34,6.73,-0.24,-0.24,-0.00,11.77
0,9.26,-1.53,6.73,-0.31,-0.15,-0.00,11.77
1,12.79,-3.36,6.73,-0.13,0.39,-0.00,11.77
2,11.69,-0.07,6.73,-0.34,0.69,-0.00,11.77
3,10.57,2.27,6.73,-0.20,0.39,-0.00,11.77
4,14.20,2.30,6.73,-0.39,-0.35,-0.00,11.77
0,9.23,-1.55,6.73,-0.29,-0.16,-0.00,11.77
1,12.79,-3.37,6.73,0.01,-0.08,-0.00,11.77
2,11.58,0.02,6.73,-1.03,0.96,-0.00,11.77
3,10.55,2.31,6.73,-0.20,0.39,-0.00,11.77
4,14.22,2.31,6.73,0.16,0.08,-0.00,11.77
0,9.20,-1.57,6.73,-0.28,-0.18,-0.00,11.77
1,12.78,-3.32,6.73,-0.19,0.49,-0.00,11.77
2,11.48,0.02,6.73,-1.01,-0.09,-0.00,11.77
3,10.53,2.35,6.73,-0.21,0.43,-0.00,11.77
4,14.22,2.32,6.73,0.05,0.06,-0.00,11.77
0,9.15,-1.61,6.73,-0.47,-0.43,-0.00,11.77
1,12.77,-3.27,6.73,-0.09,0.43,-0.00,11.77
2,11.42,-0.02,6.73,-0.62,-0.31,-0.00,11.77
3,10.52,2.40,6.73,-0.14,0.53,-0.00,11.77
4,14.19,2.28,6.73,-0.30,-0.35,-0.00,11.77
0,9.18,-1.60,6.73,0.25,0.06,-0.00,11.77
1,12.75,-3.26,6.73,-0.17,0.14,-0.00,11.77
2,11.39,-0.07,6.73,-0.32,-0.54,-0.00,11.77
3,10.50,2.46,6.73,-0.21,0.52,-0.00,11.77
4,14.15,2.25,6.73,-0.40,-0.34,-0.00,11.77
0,9.21,-1.58,6.73,0.29,0.18,-0.00,11.77
1,12.75,-3.27,6.73,0.05,-0.09,-0.00,11.77
2,11.34,-0.09,6.73,-0.44,-0.18,-0.00,11.77
3,10.49,2.49,6.73,-0.12,0.36,-0.00,11.77
4,14.13,2.24,6.73,-0.25,-0.11,-0.00,11.77
0,9.18,-1.61,6.73,-0.33,-0.24,-0.00,11.77
1,12.76,-3.29,6.73,0.01,-0.24,-0.00,11.77
2,11.27,-0.01,6.73,-0.76,0.75,-0.00,11.77
3,10.48,2.53,6.73,-0.10,0.36,-0.00,11.77
4,14.10,2.22,6.73,-0.25,-0.22,-0.00,11.77
0,9.13,-1.63,6.73,-0.41,-0.19,-0.00,11.77
1,12.74,-3.24,6.73,-0.20,0.48,-0.00,11.77
2,11.22,0.01,6.73,-0.43,0.25,-0.00,11.77
3,10.46,2.57,6.73,-0.21,0.39,-0.00,11.77
4,14.09,2.22,6.73,-0.11,0.01,-0.00,11.77
0,9.09,-1.66,6.73,-0.43,-0.36,-0.00,11.77
1,12.73,-3.20,6.73,-0.09,0.43,-0.00,11.77
2,11.19,-0.01,6.73,-0.33,-0.16,-0.00,11.77
3,10.47,2.54,6.73,0.13,-0.30,-0.00,11.77
4,14.07,2.20,6.73,-0.25,-0.21,-0.00,11.77
0,9.06,-1.69,6.73,-0.28,-0.25,-0.00,11.77
1,12.71,-3.16,6.73,-0.13,0.37,-0.00,11.77
2,11.16,-0.05,6.73,-0.27,-0.45,-0.00,11.77
3,10.46,2.57,6.73,-0.08,0.38,-0.00,11.77
4,14.03,2.16,6.73,-0.39,-0.33,-0.00,11.77
0,9.08,-1.68,6.73,0.14,0.11,-0.00,11.77
1,12.72,-3.17,6.73,0.07,-0.09,-0.00,11.77
2,11.15,-0.10,6.73,-0.20,-0.48,-0.00,11.77
3,10.44,2.61,6.73,-0.17,0.37,-0.00,11.77
4,14.00,2.14,6.73,-0.24,-0.21,-0.00,11.77
0,9.05,-1.70,6.73,-0.30,-0.25,-0.00,11.77
1,12.73,-3.18,6.73,0.08,-0.09,-0.00,11.77
2,11.05,-0.15,6.73,-0.94,-0.46,-0.00,11.77
3,10.44,2.64,6.73,-0.05,0.33,-0.00,11.77
4,13.98,2.12,6.73,-0.24,-0.21,-0.00,11.77
0,9.01,-1.74,6.73,-0.37,-0.40,-0.00,11.77
1,12.74,-3.19,6.73,0.08,-0.08,-0.00,11.77
2,10.96,-0.14,6.73,-0.89,0.02,-0.00,11.77
3,10.44,2.61,6.73,0.03,-0.30,-0.00,11.77
4,13.94,2.09,6.73,-0.40,-0.32,-0.00,11.77
0,8.98,-1.77,6.73,-0.31,-0.28,-0.00,11.77
1,12.71,-3.14,6.73,-0.22,0.45,-0.00,11.77
2,10.90,-0.15,6.73,-0.66,-0.08,-0.00,11.77
3,10.44,2.65,6.73,-0.02,0.34,-0.00,11.77
4,13.90,2.06,6.73,-0.39,-0.31,-0.00,11.77
0,9.01,-1.75,6.73,0.30,0.20,-0.00,11.77
1,12.70,-3.12,6.73,-0.15,0.28,-0.00,11.77
2,10.84,-0.18,6.73,-0.55,-0.29,-0.00,11.77
3,10.44,2.68,6.73,-0.00,0.33,-0.00,11.77
4,13.86,2.04,6.73,-0.35,-0.16,-0.00,11.77
0,8.96,-1.78,6.73,-0.44,-0.28,-0.00,11.77
1,12.71,-3.12,6.73,0.11,-0.07,-0.00,11.77
2,10.77,-0.16,6.73,-0.68,0.18,-0.00,11.77
3,10.39,2.74,6.73,-0.53,0.55,-0.00,11.77
4,13.88,2.00,6.73,0.20,-0.42,-0.00,11.77
0,8.99,-1.76,6.73,0.29,0.20,-0.00,11.77
1,12.68,-3.09,6.73,-0.26,0.30,-0.00,11.77
2,10.71,-0.17,6.73,-0.58,-0.04,-0.00,11.77
3,10.39,2.77,6.73,0.02,0.30,-0.00,11.77
4,13.84,1.97,6.73,-0.39,-0.30,-0.00,11.77
0,8.95,-1.80,6.73,-0.48,-0.46,-0.00,11.77
1,12.66,-3.05,6.73,-0.22,0.44,-0.00,11.77
2,10.68,-0.18,6.73,-0.39,-0.10,-0.00,11.77
3,10.38,2.80,6.73,-0.06,0.31,-0.00,11.77
4,13.81,1.94,6.73,-0.39,-0.30,-0.00,11.77
0,8.90,-1.85,6.73,-0.47,-0.45,-0.00,11.77
1,12.65,-3.01,6.73,-0.14,0.35,-0.00,11.77
2,10.54,-0.13,6.73,-1.31,0.41,-0.00,11.77
3,10.38,2.84,6.73,-0.02,0.45,-0.00,11.77
4,13.78,1.92,6.73,-0.27,-0.23,-0.00,11.77
0,8.87,-1.88,6.73,-0.30,-0.36,-0.00,11.77
1,12.62,-2.97,6.73,-0.23,0.44,-0.00,11.77
2,10.43,-0.05,6.73,-1.16,0.81,-0.00,11.77
3,10.38,2.81,6.73,0.02,-0.31,-0.00,11.77
4,13.75,1.89,6.73,-0.30,-0.31,-0.00,11.77
0,8.85,-1.92,6.73,-0.25,-0.38,-0.00,11.77
1,12.60,-2.93,6.73,-0.24,0.44,-0.00,11.77
2,10.28,-0.06,6.73,-1.47,-0.10,-0.00,11.77
3,10.33,2.88,6.73,-0.56,0.65,-0.00,11.77
4,13.79,1.86,6.73,0.44,-0.27,-0.00,11.77
0,8.82,-1.97,6.73,-0.24,-0.43,-0.00,11.77
1,12.59,-2.89,6.73,-0.13,0.39,-0.00,11.77
2,10.17,-0.07,6.73,-1.17,-0.07,-0.00,11.77
3,10.34,2.90,6.73,0.10,0.28,-0.00,11.77
4,13.75,1.83,6.73,-0.42,-0.28,-0.00,11.77
0,8.80,-2.02,6.73,-0.26,-0.59,-0.00,11.77
1,12.58,-2.86,6.73,-0.03,0.31,-0.00,11.77
2,10.07,-0.07,6.73,-1.00,-0.00,-0.00,11.77
3,10.35,2.88,6.73,0.17,-0.20,-0.00,11.77
4,13.72,1.81,6.73,-0.28,-0.22,-0.00,11.77
0,8.78,-2.07,6.73,-0.18,-0.46,-0.00,11.77
1,12.57,-2.84,6.73,-0.18,0.19,-0.00,11.77
2,9.97,-0.06,6.73,-0.93,0.06,-0.00,11.77
3,10.37,2.91,6.73,0.15,0.27,-0.00,11.77
4,13.68,1.78,6.73,-0.41,-0.27,-0.00,11.77
0,8.75,-2.12,6.73,-0.26,-0.45,-0.00,11.77
1,12.54,-2.80,6.73,-0.24,0.41,-0.00,11.77
2,9.88,-0.05,6.73,-0.93,0.13,-0.00,11.77
3,10.38,2.95,6.73,0.12,0.43,-0.00,11.77
4,13.66,1.76,6.73,-0.27,-0.21,-0.00,11.77
0,8.78,-2.09,6.73,0.30,0.24,-0.00,11.77
1,12.51,-2.77,6.73,-0.28,0.27,-0.00,11.77
2,9.78,-0.03,6.73,-0.97,0.20,-0.00,11.77
3,10.34,3.00,6.73,-0.38,0.44,-0.00,11.77
4,13.62,1.73,6.73,-0.31,-0.30,-0.00,11.77
0,8.77,-2.14,6.73,-0.10,-0.52,-0.00,11.77
1,12.49,-2.73,6.73,-0.25,0.40,-0.00,11.77
2,9.63,-0.08,6.73,-1.56,-0.51,-0.00,11.77
3,10.36,3.02,6.73,0.19,0.22,-0.00,11.77
4,13.60,1.72,6.73,-0.27,-0.14,-0.00,11.77
0,8.72,-2.14,6.73,-0.58,0.08,-0.00,11.77
1,12.46,-2.69,6.73,-0.27,0.38,-0.00,11.77
2,9.45,-0.09,6.73,-1.78,-0.11,-0.00,11.77
3,10.35,3.01,6.73,-0.06,-0.15,-0.00,11.77
4,13.64,1.68,6.73,0.43,-0.31,-0.00,11.77
0,8.59,-2.19,6.73,-1.29,-0.50,-0.00,11.77
1,12.44,-2.67,6.73,-0.22,0.22,-0.00,11.77
2,9.23,-0.15,6.73,-2.15,-0.54,-0.00,11.77
3,10.38,3.02,6.73,0.21,0.18,-0.00,11.77
4,13.60,1.67,6.73,-0.42,-0.12,-0.00,11.77
0,8.42,-2.26,6.73,-1.69,-0.77,-0.00,11.77
1,12.41,-2.64,6.73,-0.34,0.24,-0.00,11.77
2,9.03,-0.15,6.73,-2.01,-0.01,-0.00,11.77
3,10.39,3.06,6.73,0.19,0.32,-0.00,11.77
4,13.62,1.63,6.73,0.25,-0.43,-0.00,11.77
0,8.23,-2.35,6.73,-1.91,-0.92,-0.00,11.77
1,12.38,-2.61,6.73,-0.31,0.37,-0.00,11.77
2,8.78,-0.19,6.73,-2.52,-0.45,-0.00,11.77
3,10.41,3.07,6.73,0.12,0.13,-0.00,11.77
4,13.59,1.62,6.73,-0.28,-0.08,-0.00,11.77
0,7.98,-2.48,6.73,-2.48,-1.28,-0.00,11.77
1,12.36,-2.58,6.73,-0.18,0.29,-0.00,11.77
2,8.57,-0.13,6.73,-2.08,0.62,-0.00,11.77
3,10.40,3.02,6.73,-0.04,-0.47,-0.00,11.77
4,13.54,1.60,6.73,-0.51,-0.26,-0.00,11.77
0,7.73,-2.61,6.73,-2.48,-1.30,-0.00,11.77
1,12.32,-2.54,6.73,-0.35,0.36,-0.00,11.77
2,8.37,-0.01,6.73,-2.04,1.26,-0.00,11.77
3,10.36,3.03,6.73,-0.40,0.04,-0.00,11.77
4,13.55,1.54,6.73,0.03,-0.50,-0.00,11.77
0,7.49,-2.73,6.73,-2.44,-1.19,-0.00,11.77
1,12.30,-2.52,6.73,-0.20,0.27,-0.00,11.77
2,8.18,0.15,6.73,-1.88,1.53,-0.00,11.77
3,10.36,2.98,6.73,-0.07,-0.45,-0.00,11.77
4,13.49,1.52,6.73,-0.53,-0.24,-0.00,11.77
0,7.26,-2.82,6.73,-2.23,-0.83,-0.00,11.77
1,12.27,-2.50,6.73,-0.31,0.20,-0.00,11.77
2,7.99,0.31,6.73,-1.87,1.66,-0.00,11.77
3,10.32,2.99,6.73,-0.40,0.05,-0.00,11.77
4,13.45,1.51,6.73,-0.41,-0.16,-0.00,11.77
0,7.04,-2.88,6.73,-2.18,-0.68,-0.00,11.77
1,12.24,-2.48,6.73,-0.32,0.20,-0.00,11.77
2,7.81,0.49,6.73,-1.83,1.79,-0.00,11.77
3,10.27,2.98,6.73,-0.50,-0.00,-0.00,11.77
4,13.46,1.47,6.73,0.03,-0.36,-0.00,11.77
0,6.83,-2.93,6.73,-2.11,-0.49,-0.00,11.77
1,12.20,-2.44,6.73,-0.38,0.37,-0.00,11.77
2,7.60,0.62,6.73,-2.06,1.27,-0.00,11.77
3,10.30,2.98,6.73,0.32,-0.00,-0.00,11.77
4,13.42,1.45,6.73,-0.36,-0.20,-0.00,11.77
0,6.65,-2.89,6.73,-1.78,0.41,-0.00,11.77
1,12.18,-2.41,6.73,-0.22,0.26,-0.00,11.77
2,7.41,0.69,6.73,-1.92,0.71,-0.00,11.77
3,10.23,2.98,6.73,-0.71,-0.01,-0.00,11.77
4,13.40,1.44,6.73,-0.25,-0.12,-0.00,11.77
0,6.50,-2.80,6.73,-1.55,0.93,-0.00,11.77
1,12.14,-2.38,6.73,-0.40,0.36,-0.00,11.77
2,7.22,0.72,6.73,-1.92,0.26,-0.00,11.77
3,10.21,2.95,6.73,-0.20,-0.38,-0.00,11.77
4,13.36,1.42,6.73,-0.36,-0.18,-0.00,11.77
0,6.35,-2.68,6.73,-1.50,1.22,-0.00,11.77
1,12.13,-2.37,6.73,-0.16,0.12,-0.00,11.77
2,7.04,0.72,6.73,-1.78,0.01,-0.00,11.77
3,10.18,2.92,6.73,-0.27,-0.21,-0.00,11.77
4,13.30,1.40,6.73,-0.58,-0.19,-0.00,11.77
0,6.20,-2.58,6.73,-1.44,0.96,-0.00,11.77
1,12.10,-2.34,6.73,-0.22,0.28,-0.00,11.77
2,6.88,0.71,6.73,-1.65,-0.08,-0.00,11.77
3,10.11,2.91,6.73,-0.66,-0.14,-0.00,11.77
4,13.30,1.37,6.73,-0.01,-0.34,-0.00,11.77
0,6.04,-2.52,6.73,-1.63,0.65,-0.00,11.77
1,12.08,-2.32,6.73,-0.26,0.16,-0.00,11.77
2,6.71,0.75,6.73,-1.67,0.36,-0.00,11.77
3,10.11,2.88,6.73,-0.09,-0.30,-0.00,11.77
4,13.25,1.36,6.73,-0.55,-0.07,-0.00,11.77
0,5.90,-2.41,6.73,-1.41,1.05,-0.00,11.77
1,12.03,-2.29,6.73,-0.43,0.36,-0.00,11.77
2,6.51,0.77,6.73,-1.97,0.23,-0.00,11.77
3,10.05,2.88,6.73,-0.52,0.00,-0.00,11.77
4,13.24,1.31,6.73,-0.06,-0.44,-0.00,11.77
0,5.78,-2.28,6.73,-1.24,1.32,-0.00,11.77
1,11.99,-2.25,6.73,-0.43,0.36,-0.00,11.77
2,6.32,0.77,6.73,-1.98,0.04,-0.00,11.77
3,10.04,2.84,6.73,-0.14,-0.39,-0.00,11.77
4,13.18,1.30,6.73,-0.61,-0.16,-0.00,11.77
